measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2017,551402.6873057906,728049.3642229047,409358.8915993519
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2017,824636.4978139909,1002654.7501928082,649420.5236905874
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2016,1189696.952856526,1423033.6868141044,1001362.8709538842
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2016,262723.68510200136,359162.46315080964,185444.5004900247
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2020,357575.39769302786,477691.36267986975,251032.82269446182
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2019,2131163.8734568157,2455864.670022514,1804714.767052557
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Substance use disorders,Number,2019,319982.5014032728,404677.55155000836,245601.25377258103
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2019,1260299.213391872,1478347.0100205052,1056005.2845605568
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Nutritional deficiencies,Number,2019,346336.3419678463,538358.7905396009,232092.7384033308
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2014,236481.92346605298,305749.2909346587,180331.81557677384
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2012,465162.53148346907,612275.3233510972,343939.4246237043
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2012,774615.8793539016,945285.2620465546,625828.9858874893
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2022,270398.5742967394,364423.4909304438,199461.77948424767
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2015,371016.5734765264,493366.7371958201,270631.174884881
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Self-harm and interpersonal violence,Number,2021,1951583.4049370855,2396735.830328675,1615165.6962820839
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Sense organ diseases,Number,2022,374900.86733567336,500866.4340833692,262177.8879731592
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2021,393392.40067687974,524511.7144833349,305545.0311750575
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2010,2619865.8547137775,3023434.2170495503,2283021.6618598923
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2010,2548340.5504564876,3002388.4242675826,2162041.5899000256
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2010,1974705.38191485,2375668.2021313785,1568840.208156331
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2010,1069634.8590760184,1365624.362986757,829270.5386170959
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2010,2367998.7001000624,2609438.132070993,2146950.507856724
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2011,353032.771788895,490640.8715268611,255750.7083215527
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2016,2068514.5314385546,2453564.6200997434,1706069.9645801631
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2016,2040715.024454315,2475287.175744711,1649908.2271361975
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2016,1385141.4919999638,1699534.249234936,1088715.5069721323
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2016,841572.5692301589,1068521.0448610156,647395.8036005632
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2016,2199393.84201091,2396752.458396241,2032766.2516236673
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2010,434068.83110496675,570158.2013549841,321007.11190330714
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2010,747715.4945608254,894766.283351362,589016.1081503942
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2020,325414.0805726864,408377.77039782784,266206.45085505367
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2020,1402774.698742734,1589518.4332119275,1219591.9963282133
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2020,133859.18244074317,174788.7295757287,95803.32836019326
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2020,2401654.9672974967,2783491.634949404,2073038.4076411736
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2017,6484164.080812801,7723587.793921173,5341278.435886129
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2017,2562719.3026697617,2873820.789379148,2267007.6610350125
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Enteric infections,Number,2017,948358.5895454576,1179650.7370276994,805082.1377923787
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other infectious diseases,Number,2017,509245.67896550935,705217.1937464547,376713.6895590269
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Maternal and neonatal disorders,Number,2017,1416909.3218085105,1532013.2539236106,1319866.3638691748
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2019,264077.906506663,349969.91519292304,200257.78663476816
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2022,395922.4575270482,525924.1926436162,303461.7114921033
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2018,570309.7195909771,752916.4074396881,422936.16608840105
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2018,835470.464201054,1019898.384600698,664571.8698945916
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2020,606644.1820710172,802499.4234662412,449589.39620961365
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2020,865911.6130856159,1057414.5139609599,685080.0328184286
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2023,1771031.8501903915,2205652.747647762,1480548.4698163378
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2023,1864442.1360440392,2234461.7561815935,1555617.5734954525
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2023,892953.2645237773,1158950.6380714632,679263.1868205442
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2023,626586.2393128913,820274.7253236612,481464.05961963197
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2023,1758332.8827558265,1927496.4016631672,1599793.1173664453
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Other non-communicable diseases,Number,2017,1239977.368258011,1478686.1759481444,1035332.9365828756
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2017,267307.16556096607,365191.55209938646,188786.10598474904
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2014,365883.6609436973,489372.0275648312,267784.79584453546
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2013,481323.5394932056,633743.1337591931,356354.231438402
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2013,781439.2294445799,950987.6385127458,630650.2692523237
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2018,2004252.0707011004,2383436.4376574415,1672415.2858784525
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2018,1903921.8492603526,2349418.909765958,1556961.286814111
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2018,1217317.0297483339,1515697.7304870524,942741.5770514791
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2018,689066.0257808256,882079.7854534674,532342.8929228461
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2018,2088291.2691271866,2285169.326110271,1928081.3652655086
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2015,2217935.94346006,2613427.730153814,1875163.531108758
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2015,2117239.046384359,2542737.0851611583,1732373.2017503586
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2015,1492963.8171191,1834531.4393294165,1180217.8004491657
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2015,865790.9394684336,1109668.5832725388,676150.1373985562
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2015,2250380.317555143,2451280.766298715,2072366.8101043215
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2015,515208.91395748564,680128.0541756651,381969.73379079835
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2015,798821.297734304,970097.4058105566,639510.0838446622
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Nutritional deficiencies,Number,2021,340076.33507767174,543745.3503237256,223103.62127450432
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2017,2008155.7258427124,2375662.30852537,1638733.1979514055
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2017,1980567.390183483,2420570.261938764,1606287.559539955
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2017,1320124.8661776267,1619957.0764851626,1038520.5579898446
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2017,716903.2719034103,916831.1440914925,556440.3096522354
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2017,2149102.3757742303,2349104.4611697616,1977469.7946717194
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Digestive diseases,Number,2019,386508.65137565543,501383.7102722862,297572.32565241476
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2020,2112338.2965559154,2497794.2395756897,1824955.3207337088
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2020,2849796.6084000506,3289001.4350734814,2490094.1647418565
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2020,1078329.4767252028,1364610.6844431218,834367.5747664197
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2020,612576.0200643674,779679.2585865686,479060.8129208415
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2020,1981806.4229517262,2150677.3127952414,1822954.107119998
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2011,449273.33869771735,590923.6810023526,331941.0372353544
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2011,765716.8672632836,927106.1358225276,609630.6624024617
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2021,623799.9477248872,823785.8476780138,462302.96326711855
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2021,877305.2678809661,1070369.0941485572,698322.220968558
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2022,641723.4488469291,847631.3161421798,474265.0901355222
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2022,867493.5291131315,1067565.443236766,688991.2028468979
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2022,1831011.3180341774,2248429.841321429,1512285.6170098474
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2022,2160492.344127002,2670384.011948854,1779382.5166166874
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Enteric infections,Number,2022,939567.0390721546,1211123.4375801533,712582.5945255426
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other infectious diseases,Number,2022,646391.8586652424,830384.8743280928,503417.9300438843
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Maternal and neonatal disorders,Number,2022,1817913.7885858899,1989975.0339139372,1659515.439753266
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Musculoskeletal disorders,Number,2014,498021.18447970576,656911.0223552479,368722.55166501924
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Other non-communicable diseases,Number,2014,788565.3727742159,968794.8353350506,632595.1568693412
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2019,513364.5780737149,678447.7974614416,389730.0052848029
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2019,264011.1538584015,378017.1570946034,178695.9379357909
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2021,541742.9441597773,719081.5760535719,415336.9319356426
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2021,269726.74651453807,384861.1888766654,183264.17602757708
